#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 921: Elk Cabin, NM
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Elk Cabin (921) 
# New Mexico  SNOTEL Site - 8239 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Nov 3, 2022 8:04:01 AM GMT-08:00
#
Water Year,Day,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
2004,05,0.0,0.0,1.0,1.9,2.8,4.4,1.3,0.0,0.0,0.0,0.0,0.0
2004,06,0.0,0.0,1.0,1.9,2.8,4.4,1.1,0.0,0.0,0.0,0.0,0.0
2004,07,0.0,0.0,1.0,2.0,2.8,4.4,1.0,0.0,0.0,0.0,0.0,0.0
2004,08,0.0,0.0,1.1,2.1,2.8,4.4,0.7,0.0,0.0,0.0,0.0,0.0
2004,09,0.0,0.0,1.2,1.9,2.8,4.4,0.6,0.0,0.0,0.0,0.0,0.0
2004,10,0.0,0.0,1.2,1.9,2.9,4.4,0.5,0.0,0.0,0.0,0.0,0.0
2004,11,0.0,0.0,1.2,1.9,2.9,4.2,0.6,0.0,0.0,0.0,0.0,0.0
2004,12,0.0,0.0,1.4,2.0,3.1,4.1,0.7,0.0,0.0,0.0,0.0,0.0
2004,13,0.0,0.7,1.4,2.0,3.1,4.1,0.6,0.0,0.0,0.0,0.0,0.0
2004,14,0.0,1.2,1.6,1.9,3.1,3.8,0.4,0.0,0.0,0.0,0.0,0.0
2004,15,0.0,1.0,1.6,2.0,3.1,3.6,0.3,0.0,0.0,0.0,0.0,0.0
2004,16,0.0,1.0,1.5,2.2,3.1,3.3,0.3,0.0,0.0,0.0,0.0,0.0
2004,17,0.0,1.2,1.5,2.2,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0
2004,18,0.0,1.2,1.5,2.2,3.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0
2004,19,0.0,1.1,1.5,2.2,3.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0
2004,20,0.0,1.1,1.5,2.2,3.3,1.8,0.0,0.0,0.0,0.0,0.0,0.0
2004,21,0.0,1.1,1.5,2.2,3.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,22,0.0,1.1,1.6,2.2,3.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2004,23,0.0,1.1,1.8,2.2,3.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2004,24,0.0,1.0,1.9,2.3,3.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2004,25,0.0,1.2,1.9,2.3,3.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2004,26,0.0,1.2,2.0,2.3,3.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0
2004,27,0.0,1.1,2.0,2.3,3.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0
2004,28,0.0,1.0,1.9,2.3,3.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0
2004,29,0.0,1.0,1.9,2.3,3.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2004,30,0.0,1.0,2.0,2.3,,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2004,31,0.0,,2.0,2.4,,0.2,,0.0,,0.0,0.0,
2005,01,0.0,0.0,0.9,1.9,3.6,4.8,6.0,0.0,0.0,0.0,0.0,0.0
2005,02,0.0,0.0,0.9,1.8,3.8,4.8,6.2,0.0,0.0,0.0,0.0,0.0
2005,03,0.0,0.0,1.0,2.0,3.8,4.9,6.3,0.0,0.0,0.0,0.0,0.0
2005,04,0.0,0.0,0.9,2.5,3.8,4.8,6.2,0.0,0.0,0.0,0.0,0.0
2005,05,0.0,0.0,1.4,2.5,4.0,4.8,6.1,0.0,0.0,0.0,0.0,0.0
2005,06,0.0,0.0,1.2,2.4,4.1,4.7,6.0,0.0,0.0,0.0,0.0,0.0
2005,07,0.0,0.0,1.3,2.5,4.1,4.8,5.8,0.0,0.0,0.0,0.0,0.0
2005,08,0.0,0.1,1.2,2.6,4.3,4.6,5.8,0.0,0.0,0.0,0.0,0.0
2005,09,0.0,0.1,1.4,2.7,4.2,4.5,5.4,0.0,0.0,0.0,0.0,0.0
2005,10,0.0,0.1,1.5,2.7,4.3,4.4,5.3,0.0,0.0,0.0,0.0,0.0
2005,11,0.0,0.1,1.2,2.7,4.5,4.3,4.9,0.0,0.0,0.0,0.0,0.0
2005,12,0.0,0.1,1.3,2.7,5.0,4.2,5.1,0.0,0.0,0.0,0.0,0.0
2005,13,0.0,0.1,1.2,2.3,5.1,3.9,4.9,0.0,0.0,0.0,0.0,0.0
2005,14,0.0,0.1,1.1,2.7,4.8,3.9,4.6,0.0,0.0,0.0,0.0,0.0
2005,15,0.0,0.3,1.1,2.4,4.8,4.7,4.3,0.0,0.0,0.0,0.0,0.0
2005,16,0.0,0.2,1.2,2.4,4.8,4.9,3.8,0.0,0.0,0.0,0.0,0.0
2005,17,0.0,0.2,1.0,2.4,4.9,5.2,3.2,0.0,0.0,0.0,0.0,0.0
2005,18,0.0,0.1,1.1,2.4,4.7,5.8,2.6,0.0,0.0,0.0,0.0,0.0
2005,19,0.0,0.1,1.1,2.4,5.0,5.7,2.1,0.0,0.0,0.0,0.0,0.0
2005,20,0.0,0.1,1.1,2.4,5.2,6.0,1.8,0.0,0.0,0.0,0.0,0.0
2005,21,0.0,0.3,1.1,2.5,5.1,5.9,1.5,0.0,0.0,0.0,0.0,0.0
2005,22,0.0,0.3,1.4,2.5,5.0,5.8,1.3,0.0,0.0,0.0,0.0,0.0
2005,23,0.0,0.2,1.2,2.4,5.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0
2005,24,0.0,0.9,1.4,2.5,4.9,5.7,0.5,0.0,0.0,0.0,0.0,0.0
2005,25,0.0,0.8,1.4,2.5,4.8,5.4,0.4,0.0,0.0,0.0,0.0,0.0
2005,26,0.0,0.8,1.5,2.5,4.8,5.7,0.2,0.0,0.0,0.0,0.0,0.0
2005,27,0.0,0.7,1.5,2.6,4.8,6.1,0.0,0.0,0.0,0.0,0.0,0.0
2005,28,0.0,1.1,1.6,3.2,4.8,6.2,0.0,0.0,0.0,0.0,0.0,0.0
2005,29,0.0,0.9,1.6,3.1,,6.4,0.0,0.0,0.0,0.0,0.0,0.0
2005,30,0.0,0.9,2.3,3.6,,6.3,0.0,0.0,0.0,0.0,0.0,0.0
2005,31,0.0,,1.7,3.6,,6.2,,0.0,,0.0,0.0,
2006,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,29,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,30,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,31,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,
2007,01,0.0,0.0,0.1,2.4,4.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0
2007,02,0.0,0.0,0.1,2.5,4.2,4.6,0.0,0.0,0.0,0.0,0.0,0.0
2007,03,0.0,0.0,0.1,2.4,4.2,4.9,0.0,0.0,0.0,0.0,0.0,0.0
2007,04,0.0,0.0,0.1,2.5,4.4,4.9,0.0,0.0,0.0,0.0,0.0,0.0
2007,05,0.0,0.0,0.1,2.6,4.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0
2007,06,0.0,0.0,0.3,2.6,4.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0
2007,07,0.0,0.0,0.2,2.7,4.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0
2007,08,0.0,0.0,0.1,2.8,4.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,09,0.0,0.0,0.1,2.6,4.3,4.9,0.0,0.0,0.0,0.0,0.0,0.0
2007,10,0.0,0.0,0.3,2.7,4.2,4.7,0.0,0.0,0.0,0.0,0.0,0.0
2007,11,0.0,0.0,0.3,2.7,4.2,4.5,0.0,0.0,0.0,0.0,0.0,0.0
2007,12,0.0,0.0,0.3,2.8,4.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0
2007,13,0.0,0.0,0.3,3.0,4.6,4.4,0.4,0.0,0.0,0.0,0.0,0.0
2007,14,0.0,0.0,0.4,3.0,4.5,4.2,0.6,0.0,0.0,0.0,0.0,0.0
2007,15,0.0,0.0,0.3,3.2,4.9,3.9,0.7,0.0,0.0,0.0,0.0,0.0
2007,16,0.0,0.0,0.3,3.2,5.1,3.5,0.5,0.0,0.0,0.0,0.0,0.0
2007,17,0.0,0.0,0.3,3.4,5.1,3.2,0.0,0.0,0.0,0.0,0.0,0.0
2007,18,0.0,0.0,0.3,3.3,4.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0
2007,19,0.0,0.0,0.5,3.3,5.1,2.6,0.0,0.0,0.0,0.0,0.0,0.0
2007,20,0.0,0.0,0.4,3.6,5.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0
2007,21,0.0,0.0,0.7,3.9,5.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0
2007,22,0.0,0.0,0.8,3.8,4.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0
2007,23,0.0,0.0,0.9,3.7,4.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,24,0.0,0.0,0.8,3.7,4.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,25,0.0,0.0,0.8,3.7,4.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0
2007,26,0.0,0.0,0.8,3.7,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2007,27,0.0,0.0,1.0,3.7,4.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2007,28,0.0,0.0,1.0,3.8,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,29,0.0,0.0,1.2,3.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,30,0.0,0.0,2.0,3.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,31,0.0,,2.4,4.0,,0.0,,0.0,,0.0,0.0,
2008,01,0.0,0.0,0.0,1.3,3.3,4.3,1.6,0.0,0.0,0.0,0.0,0.0
2008,02,0.0,0.0,0.0,1.3,3.3,4.3,1.5,0.0,0.0,0.0,0.0,0.0
2008,03,0.0,0.0,0.0,1.4,3.5,4.3,1.3,0.0,0.0,0.0,0.0,0.0
2008,04,0.0,0.0,0.0,1.5,3.9,4.3,1.1,0.0,0.0,0.0,0.0,0.0
2008,05,0.0,0.0,0.0,1.5,3.9,4.3,1.0,0.0,0.0,0.0,0.0,0.0
2008,06,0.0,0.0,0.0,1.6,3.9,4.3,0.9,0.0,0.0,0.0,0.0,0.0
2008,07,0.0,0.0,0.0,2.0,3.9,4.3,0.8,0.0,0.0,0.0,0.0,0.0
2008,08,0.0,0.0,0.0,2.4,3.9,4.3,0.7,0.0,0.0,0.0,0.0,0.0
2008,09,0.0,0.0,0.3,2.4,3.9,4.3,0.7,0.0,0.0,0.0,0.0,0.0
2008,10,0.0,0.0,0.4,2.4,3.9,4.3,1.0,0.0,0.0,0.0,0.0,0.0
2008,11,0.0,0.0,0.6,2.4,3.9,4.3,1.3,0.0,0.0,0.0,0.0,0.0
2008,12,0.0,0.0,0.8,2.4,3.9,4.3,1.4,0.0,0.0,0.0,0.0,0.0
2008,13,0.0,0.0,0.8,2.4,3.9,4.4,1.4,0.0,0.0,0.0,0.0,0.0
2008,14,0.0,0.0,0.8,2.4,3.9,4.5,1.4,0.0,0.0,0.0,0.0,0.0
2008,15,0.0,0.0,0.9,2.4,3.9,4.5,1.2,0.0,0.0,0.0,0.0,0.0
2008,16,0.0,0.0,0.9,2.4,3.9,4.5,0.7,0.0,0.0,0.0,0.0,0.0
2008,17,0.0,0.0,0.9,2.4,3.9,4.5,0.5,0.0,0.0,0.0,0.0,0.0
2008,18,0.0,0.0,1.0,2.5,3.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0
2008,19,0.0,0.0,1.0,2.5,3.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0
2008,20,0.0,0.0,1.1,2.6,3.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0
2008,21,0.0,0.0,1.1,2.6,3.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0
2008,22,0.0,0.0,1.2,2.6,4.2,4.3,0.0,0.0,0.0,0.0,0.0,0.0
2008,23,0.0,0.0,1.2,2.6,4.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0
2008,24,0.0,0.0,1.2,2.6,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,25,0.0,0.0,1.2,2.6,4.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,26,0.0,0.0,1.2,2.6,4.6,3.7,0.0,0.0,0.0,0.0,0.0,0.0
2008,27,0.0,0.0,1.2,2.6,4.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0
2008,28,0.0,0.0,1.3,3.0,4.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,29,0.0,0.0,1.3,3.3,4.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0
2008,30,0.0,0.0,1.3,3.3,,2.3,0.0,0.0,0.0,0.0,0.0,0.0
2008,31,0.0,,1.3,3.3,,2.1,,0.0,,0.0,0.0,
2009,01,0.0,0.1,0.5,3.6,3.5,3.3,0.6,0.0,0.0,0.0,0.0,0.0
2009,02,0.0,0.1,0.5,3.6,3.4,3.3,0.6,0.0,0.0,0.0,0.0,0.0
2009,03,0.0,0.1,0.4,3.6,3.4,3.2,0.6,0.0,0.0,0.0,0.0,0.0
2009,04,0.0,0.1,0.4,3.6,3.4,3.1,0.5,0.0,0.0,0.0,0.0,0.0
2009,05,0.3,0.1,0.4,3.6,3.4,2.6,0.4,0.0,0.0,0.0,0.0,0.0
2009,06,0.2,0.1,0.4,3.6,3.4,2.5,0.3,0.0,0.0,0.0,0.0,0.0
2009,07,0.0,0.1,0.4,3.6,3.4,2.1,0.3,0.0,0.0,0.0,0.0,0.0
2009,08,0.0,0.1,0.4,3.7,3.4,1.9,0.3,0.0,0.0,0.0,0.0,0.0
2009,09,0.0,0.1,0.5,3.7,3.7,1.9,0.3,0.0,0.0,0.0,0.0,0.0
2009,10,0.0,0.3,0.5,3.7,3.7,2.0,0.3,0.0,0.0,0.0,0.0,0.0
2009,11,0.1,0.4,0.5,3.7,3.8,2.0,0.3,0.0,0.0,0.0,0.0,0.0
2009,12,0.0,0.3,0.5,3.8,3.8,2.0,1.2,0.0,0.0,0.0,0.0,0.0
2009,13,0.0,0.4,0.7,3.7,3.8,2.0,1.8,0.0,0.0,0.0,0.0,0.0
2009,14,0.1,0.4,0.8,3.7,3.8,2.1,1.8,0.0,0.0,0.0,0.0,0.0
2009,15,0.1,0.2,0.9,3.7,3.8,2.2,1.6,0.0,0.0,0.0,0.0,0.0
2009,16,0.1,0.2,1.5,3.7,3.8,2.1,1.1,0.0,0.0,0.0,0.0,0.0
2009,17,0.1,0.2,1.9,3.7,3.8,2.0,0.9,0.0,0.0,0.0,0.0,0.0
2009,18,0.1,0.2,1.9,3.7,3.7,1.7,1.4,0.0,0.0,0.0,0.0,0.0
2009,19,0.1,0.2,2.1,3.7,3.7,1.3,1.5,0.0,0.0,0.0,0.0,0.0
2009,20,0.1,0.2,2.2,3.7,3.7,0.9,1.4,0.0,0.0,0.0,0.0,0.0
2009,21,0.2,0.2,2.2,3.7,3.7,0.5,1.0,0.0,0.0,0.0,0.0,0.0
2009,22,0.2,0.2,2.1,3.7,3.7,0.4,0.4,0.0,0.0,0.0,0.0,0.0
2009,23,0.1,0.1,2.5,3.7,3.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2009,24,0.1,0.1,3.2,3.7,3.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0
2009,25,0.1,0.1,3.3,3.7,3.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0
2009,26,0.1,0.2,3.4,3.6,3.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0
2009,27,0.1,0.2,3.6,3.5,3.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2009,28,0.1,0.5,3.6,3.5,3.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2009,29,0.1,0.5,3.6,3.5,,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2009,30,0.1,0.5,3.6,3.5,,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2009,31,0.1,,3.6,3.5,,0.6,,0.0,,0.0,0.0,
2010,01,0.0,0.5,0.5,1.9,4.0,5.9,8.4,0.2,0.0,0.0,0.0,0.0
2010,02,0.0,0.3,0.5,1.9,4.0,5.9,8.1,0.2,0.0,0.0,0.0,0.0
2010,03,0.0,0.2,0.5,1.9,4.0,5.9,8.1,0.3,0.0,0.0,0.0,0.0
2010,04,0.0,0.1,0.5,1.9,4.5,5.9,7.9,0.0,0.0,0.0,0.0,0.0
2010,05,0.0,0.1,0.5,1.9,4.6,5.9,7.9,0.0,0.0,0.0,0.0,0.0
2010,06,0.0,0.1,0.5,1.9,4.6,5.9,7.8,0.0,0.0,0.0,0.0,0.0
2010,07,0.0,0.1,0.5,1.9,4.6,5.9,7.6,0.0,0.0,0.0,0.0,0.0
2010,08,0.0,0.1,1.1,1.9,4.7,6.6,7.5,0.0,0.0,0.0,0.0,0.0
2010,09,0.0,0.1,1.4,1.9,4.9,6.9,7.2,0.0,0.0,0.0,0.0,0.0
2010,10,0.0,0.1,1.4,1.9,4.9,7.0,7.1,0.0,0.0,0.0,0.0,0.0
2010,11,0.0,0.1,1.4,1.9,4.9,7.2,6.8,0.0,0.0,0.0,0.0,0.0
2010,12,0.0,0.1,1.5,1.9,5.0,7.2,6.5,0.0,0.0,0.0,0.0,0.0
2010,13,0.0,0.2,1.5,1.9,5.0,7.1,6.1,0.0,0.0,0.0,0.0,0.0
2010,14,0.0,0.2,1.5,1.9,5.0,6.9,5.2,0.0,0.0,0.0,0.0,0.0
2010,15,0.0,0.3,1.5,1.9,5.0,7.3,4.7,0.0,0.0,0.0,0.0,0.0
2010,16,0.0,0.3,1.5,1.9,5.0,7.4,4.1,0.0,0.0,0.0,0.0,0.0
2010,17,0.0,0.3,1.5,1.9,5.0,7.5,3.4,0.0,0.0,0.0,0.0,0.0
2010,18,0.0,0.3,1.5,1.9,5.0,7.5,2.8,0.0,0.0,0.0,0.0,0.0
2010,19,0.0,0.3,1.5,2.0,5.0,7.6,2.5,0.0,0.0,0.0,0.0,0.0
2010,20,0.0,0.3,1.5,2.9,5.0,8.0,2.1,0.0,0.0,0.0,0.0,0.0
2010,21,0.1,0.3,1.5,3.2,5.1,8.2,1.6,0.0,0.0,0.0,0.0,0.0
2010,22,0.1,0.3,1.5,3.4,5.3,8.2,0.9,0.0,0.0,0.0,0.0,0.0
2010,23,0.1,0.3,1.5,3.9,5.8,8.2,1.0,0.0,0.0,0.0,0.0,0.0
2010,24,0.1,0.3,1.6,3.9,5.8,8.3,1.0,0.0,0.0,0.0,0.0,0.0
2010,25,0.1,0.3,1.7,3.9,5.9,8.4,0.9,0.0,0.0,0.0,0.0,0.0
2010,26,0.2,0.3,1.7,3.9,5.9,8.4,0.5,0.0,0.0,0.0,0.0,0.0
2010,27,0.3,0.3,1.7,3.9,5.9,8.3,0.2,0.0,0.0,0.0,0.0,0.0
2010,28,0.4,0.3,1.7,4.0,5.9,8.3,0.1,0.0,0.0,0.0,0.0,0.0
2010,29,0.5,0.5,1.7,4.0,,8.4,0.1,0.0,0.0,0.0,0.0,0.0
2010,30,0.5,0.5,1.8,4.0,,8.4,0.0,0.0,0.0,0.0,0.0,0.0
2010,31,0.5,,1.9,4.0,,8.4,,0.0,,0.0,0.0,
2011,01,0.0,0.0,0.3,2.0,2.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0
2011,02,0.0,0.0,0.3,2.0,2.5,2.7,0.0,0.0,0.0,0.0,0.0,0.0
2011,03,0.0,0.0,0.3,2.0,2.6,2.7,0.0,0.0,0.0,0.0,0.0,0.0
2011,04,0.0,0.0,0.3,2.0,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0
2011,05,0.0,0.0,0.2,2.1,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0
2011,06,0.0,0.0,0.2,2.1,2.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0
2011,07,0.0,0.0,0.2,2.1,2.7,2.6,0.2,0.0,0.0,0.0,0.0,0.0
2011,08,0.0,0.0,0.2,2.1,2.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0
2011,09,0.0,0.0,0.2,2.1,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0
2011,10,0.0,0.0,0.2,2.1,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0
2011,11,0.0,0.0,0.0,2.1,2.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0
2011,12,0.0,0.0,0.0,2.1,2.9,2.6,0.0,0.0,0.0,0.0,0.0,0.0
2011,13,0.0,0.0,0.0,2.1,2.9,2.4,0.0,0.0,0.0,0.0,0.0,0.0
2011,14,0.0,0.0,0.0,2.1,2.9,2.2,0.0,0.0,0.0,0.0,0.0,0.0
2011,15,0.0,0.0,0.0,2.1,2.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,16,0.0,0.0,0.0,2.0,2.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0
2011,17,0.0,0.0,0.9,2.1,2.9,1.3,0.0,0.0,0.0,0.0,0.0,0.0
2011,18,0.0,0.0,1.1,2.1,2.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0
2011,19,0.1,0.0,1.2,2.1,2.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2011,20,0.1,0.1,1.3,2.1,2.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2011,21,0.2,0.1,1.3,2.1,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2011,22,0.2,0.2,1.4,2.1,2.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2011,23,0.2,0.2,1.4,2.1,2.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2011,24,0.2,0.3,1.4,2.1,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2011,25,0.2,0.3,1.4,2.1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,26,0.1,0.2,1.4,2.1,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,27,0.1,0.2,1.4,2.1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,28,0.1,0.2,1.4,2.1,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,29,0.1,0.2,1.4,2.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,30,0.1,0.2,1.7,2.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,31,0.1,,2.0,2.1,,0.0,,0.0,,0.0,0.0,
2012,01,0.0,0.2,0.6,2.9,3.8,4.5,0.5,0.0,0.0,0.0,0.0,0.0
2012,02,0.0,0.2,0.6,2.9,3.8,4.5,0.5,0.0,0.0,0.0,0.0,0.0
